"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
264860400,12,12101,121010052,"264-8604",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"野村証券　千葉支店","ノムラシヨウケン　チバシテン","富士見１丁目１４－１３",
260864800,12,12101,121010052,"260-8648",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"日本年金機構　千葉事務センター","ニツポンネンキンキコウ　チバジムセンタ－","富士見２－２０－１日本生命千葉ビル５Ｆ",
260864700,12,12101,121010052,"260-8647",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"日本年金機構　千葉事務センター","ニツポンネンキンキコウ　チバジムセンタ－","富士見２－２０－１日本生命千葉ビル３Ｆ",
260864500,12,12101,121010052,"260-8645",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"全国健康保険協会　千葉支部","ゼンコクケンコウホケンキヨウカイ　チバシブ","富士見２丁目２０－１日本生命千葉ビル",
260863600,12,12101,121010052,"260-8636",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"株式会社　三菱東京ＵＦＪ銀行　千葉支店、千葉中央支店","カブシキガイシヤ　ミツビシトウキヨウユーエフジエイギンコウ　チバシテン、　チバチユウオウシテン","富士見２－３－１",
260863500,12,12101,121010052,"260-8635",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"東京電力　株式会社","トウキヨウデンリヨク　カブシキガイシヤ","富士見２丁目９－５",
260863300,12,12101,121010052,"260-8633",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"朝日生命保険　千葉支社","アサヒセイメイホケン　チバシシヤ","富士見１丁目１５－９",
260863100,12,12101,121010052,"260-8631",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"株式会社　三越伊勢丹　三越千葉店","カブシキガイシヤ　ミツコシイセタン　ミツコシチバテン","富士見２丁目６－１",
260860400,12,12101,121010052,"260-8604",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"日本年金機構　千葉事務センター","ニツポンネンキンキコウ　チバジムセンタ－","富士見２－２０－１日本生命千葉ビル８Ｆ",
260864200,12,12101,121010052,"260-8642",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","富士見","フジミ",,,,,,"日本国土開発　株式会社　千葉営業所","ニホンコクドカイハツ　カブシキガイシヤ　チバエイギヨウシヨ","富士見２丁目２２－２",
260004500,12,12101,121010053,"260-0045",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","弁天","ベンテン",,,,,,,,,
260860100,12,12101,121010053,"260-8601",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","弁天","ベンテン",,,,,,"学校法人　植草学園","ガツコウホウジン　ウエクサガクエン","弁天２丁目８番９号",
260855100,12,12101,121010053,"260-8551",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","弁天","ベンテン",,,,,,"東日本旅客鉄道　株式会社　千葉支社","ヒガシニホンリヨカクテツドウ　カブシキカイシヤ　チバシシヤ","弁天２－２３－３",
260851200,12,12101,121010053,"260-8512",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","弁天","ベンテン",,,,,,"全労済　千葉県本部","ゼンロウサイ　チバケンホンブ","弁天１丁目１７－１",
260860300,12,12101,121010053,"260-8603",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","弁天","ベンテン",,,,,,"中央労働金庫","チユウオウロウドウキンコ","弁天１丁目１３－１",
260080800,12,12101,121010054,"260-0808",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","星久喜町","ホシグキチョウ",,,,,,,,,
260871300,12,12101,121010054,"260-8713",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","星久喜町","ホシグキチョウ",,,,,,"株式会社　みかど育種農業","カブシキガイシヤ　ミカドイクシユノウギヨウ","星久喜町１２０３",
260001400,12,12101,121010055,"260-0014",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","本千葉町","ホンチバチョウ",,,,,,,,,
260858500,12,12101,121010055,"260-8585",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","本千葉町","ホンチバチョウ",,,,,,"千葉日産自動車　株式会社","チバニツサンジドウシヤ　カブシキガイシヤ","本千葉町９－２１",
260857500,12,12101,121010055,"260-8575",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","本千葉町","ホンチバチョウ",,,,,,"千葉県食糧　株式会社","チバケンシヨクリヨウ　カブシキガイシヤ","本千葉町１０－２３",
260857200,12,12101,121010055,"260-8572",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","本千葉町","ホンチバチョウ",,,,,,"学校法人　花沢学園","ガツコウホウジン　ハナザワガクエン","本千葉町１０－２３",
260001200,12,12101,121010056,"260-0012",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","本町","ホンチョウ",,,,,,,,,
260080700,12,12101,121010057,"260-0807",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","松ケ丘町","マツガオカチョウ",,,,,,,,,
260004400,12,12101,121010058,"260-0044",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","松波","マツナミ",,,,,,,,,
260083100,12,12101,121010059,"260-0831",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","港町","ミナトチョウ",,,,,,,,,
260081400,12,12101,121010060,"260-0814",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","南生実町","ミナミオユミチョウ",,,,,,,,,
260868500,12,12101,121010060,"260-8685",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","南生実町","ミナミオユミチョウ",,,,,,"学校法人　千葉明徳学園","ガツコウホウジン　チバメイトクガクエン","南生実町１４１２",
260084200,12,12101,121010061,"260-0842",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","南町","ミナミチョウ",,,,,,,,,
260000100,12,12101,121010062,"260-0001",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","都町","ミヤコチョウ",,,,,,,,,
260865400,12,12101,121010062,"260-8654",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","都町","ミヤコチョウ",,,,,,"千葉県中央県税事務所","チバケンチユウオウケンゼイジムシヨ","都町１丁目１－２０",
260856700,12,12101,121010062,"260-8567",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","都町","ミヤコチョウ",,,,,,"株式会社　千葉測器","カブシキガイシヤ　チバソツキ","都町２丁目１９－３",
260856600,12,12101,121010062,"260-8566",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","都町","ミヤコチョウ",,,,,,"公益社団法人　千葉県防犯協会","コウエキシヤダンホウジン　チバケンボウハンキヨウカイ","都町１丁目１－３０",
260856200,12,12101,121010062,"260-8562",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","都町","ミヤコチョウ",,,,,,"財団法人　日本防災通信協会　千葉県支部","ザイダンホウジン　ニホンボウサイツウシンキヨウカイ　チバケンシブ","都町１丁目１－３０千葉県警都町庁舎内",
260856100,12,12101,121010062,"260-8561",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","都町","ミヤコチョウ",,,,,,"株式会社　東京クラウン　千葉支店","カブシキガイシヤ　トウキヨウクラウン　チバシテン","都町１２５４－７９",
260080600,12,12101,121010063,"260-0806",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","宮崎","ミヤザキ",,,,,,,,,
260870700,12,12101,121010063,"260-8707",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","宮崎","ミヤザキ",,,,,,"医療法人　緑栄会　三愛記念　そが病院","イリヨウホウジン　リヨクエイカイ　サンアイキネン　ソガビヨウイン","宮崎２丁目１１－１５",
260080500,12,12101,121010064,"260-0805",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","宮崎町","ミヤザキチョウ",,,,,,,,,
260082500,12,12101,121010065,"260-0825",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","村田町","ムラタチョウ",,,,,,,,,
260085100,12,12101,121010066,"260-0851",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","矢作町","ヤハギチョウ",,,,,,,,,
260000700,12,12101,121010067,"260-0007",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","祐光","ユウコウ",,,,,,,,,
260857700,12,12101,121010067,"260-8577",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","祐光","ユウコウ",,,,,,"千葉東税務署","チバヒガシゼイムシヨ","祐光１丁目１－１",
260858800,12,12101,121010067,"260-8588",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","祐光","ユウコウ",,,,,,"株式会社　ライフランド","カブシキガイシヤ　ライフランド","祐光４丁目１８－３",
260858000,12,12101,121010067,"260-8580",1,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","祐光","ユウコウ",,,,,,"東京国税局　千葉資料センター","トウキヨウコクゼイキヨク　チバシリヨウセンタ－","祐光１丁目１－１",
260082100,12,12101,121010068,"260-0821",0,0,"千葉県","チバケン","千葉市中央区","チバシチュウオウク","若草","ワカクサ",,,,,,,,,
262000000,12,12102,121020000,"262-0000",0,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク",,"　","（該当なし）",,,,,,,,
262001900,12,12102,121020001,"262-0019",0,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク","朝日ケ丘","アサヒガオカ",,,,,,,,,
262001700,12,12102,121020002,"262-0017",0,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク","朝日ケ丘町","アサヒガオカチョウ",,,,,,,,,
262004300,12,12102,121020003,"262-0043",0,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク","天戸町","アマドチョウ",,,,,,,,,
262000200,12,12102,121020004,"262-0002",0,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク","内山町","ウチヤマチョウ",,,,,,,,,
262000300,12,12102,121020005,"262-0003",0,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク","宇那谷町","ウナヤチョウ",,,,,,,,,
100867700,12,12102,121020005,"100-8677",1,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク","宇那谷町","ウナヤチョウ",,,,,,"株式会社　ベターサービス","カブシキガイシヤ　ベタ－サ－ビス","宇那谷町１５０１－２",
262004800,12,12102,121020006,"262-0048",0,0,"千葉県","チバケン","千葉市花見川区","チバシハナミガワク","柏井","カシワイ",,,,,,,,,
